incentive_id,title,description,description,eligibility_text,budget,start_date,end_date,program
1726,Cursos Técnicos Superiores Profissionais (TeSP) - Entidades Públicas – Ciclo 2025/2027,Cursos Técnicos Superiores Profissionais (TeSP) - Entidades Públicas – Ciclo 2025/2027. Objetivo Específico: Acesso à educação e formação,"""Este aviso de concurso do Portugal 2030 – NORTE 2030 apoia Cursos Técnicos Superiores Profissionais (TeSP) com início no ano letivo 2025/2026, ministrados por instituições públicas de ensino superior na Região Norte. Cofinancia até 85 % dos custos elegíveis, com custo unitário de 5 150 € por aluno, visando diversificar e especializar a oferta formativa, promover a inclusão e melhorar a empregabilidade dos diplomados, em alinhamento com a Estratégia de Especialização Inteligente do Norte.""","{""localização"": ""Região Norte (NUTS II)"", ""tipo_de_curso"": ""Cursos Técnicos Superiores Profissionais cujo ciclo formativo tem início em 2025/2026"", ""destinatários"": ""Titulares de ensino secundário ou habilitação legalmente equivalente, ou aprovados em provas de acesso para maiores de 23 anos"", ""entidades_applicantes"": ""Instituições de ensino superior públicas (politécnico e unidades orgânicas do politécnico integradas em universidades públicas)"", ""exclusões_estudantes"": ""Idade igual ou superior a 35 anos ou detentores de qualificação académica de nível ISCED 5 ou superior""}",8823529.41,2025-07-18 02:30:00+00,2025-09-15 12:30:00+00,PT2030
967,Assistência Técnica OI Lisboa 2030 (2026 a 2027),Assistência Técnica OI Lisboa 2030 (2026 a 2027). Objetivo Específico: Assistência técnica,"""Este aviso enquadra-se na Prioridade 7A – Assistência Técnica do Programa Lisboa 2030 e destina-se a reforçar a capacidade administrativa e técnica do sistema de gestão regional. Visa apoiar ações de preparação, gestão, monitorização, avaliação, informação e comunicação do Programa, incluindo o funcionamento de estruturas de controlo, atividades de acompanhamento e avaliação, ações de comunicação e capacitação institucional.""","{""location"": ""Região de Lisboa e Vale do Tejo"", ""beneficiaries"": [""Comissão de Coordenação e Desenvolvimento Regional de Lisboa e Vale do Tejo (Autoridade de Gestão)"", ""Área Metropolitana de Lisboa e outros Organismos Intermédios"", ""Outras entidades públicas ou privadas com atividade relevante no âmbito do Programa e do ecossistema dos fundos europeus, incluindo parceiros sociais e organizações da sociedade civil""]}",1555000.0,2025-07-08 03:30:00+00,2025-12-15 12:30:00+00,PT2030
1220,Corredores verdes em contexto urbano - ITI CIM,Corredores verdes em contexto urbano - ITI CIM. Objetivo Específico: Proteção da natureza e biodiversidade,"""Este aviso de concurso apoia projetos de criação e valorização de corredores verdes em contexto urbano na Região Centro, financiando infraestruturas que promovam a proteção e restauração da biodiversidade e reforcem a resiliência dos ecossistemas. As candidaturas destinam-se a municípios de centros urbanos abrangidos pelo PT2020 através das estratégias PEDU (Eixo 2 – ITI CIM) e PARU (Eixo 3 – ITI CIM), com cofinanciamento do FEDER até 85% e prazo de execução de 36 meses.""","{""region"": ""NUTS II Centro"", ""entities"": ""Municípios dos centros urbanos abrangidos pelo PT2020 por estratégias PEDU (Eixo 2 – ITI CIM) e PARU (Eixo 3 – ITI CIM)""}",42012303.38,2024-04-09 03:30:00+00,2026-02-27 12:30:00+00,PT2030
1019,"Governação, coordenação e dinamização do consórcio - ITI Água e Ecossistemas de Paisagem – Algarve e Alentejo","Governação, coordenação e dinamização do consórcio - ITI Água e Ecossistemas de Paisagem – Algarve e Alentejo. Objetivo Específico: Desenvolvimento integrado nas zonas rurais e costeiras","""Trata-se de uma declaração complementar de compromisso em que os beneficiários asseguram o cumprimento de diversos critérios de elegibilidade e obrigações legais para aceder a projetos cofinanciados pelo Plano de Recuperação e Resiliência (PRR). O documento abrange a observância dos direitos fundamentais da UE, princípios de igualdade, requisitos ambientais, de boa governação, capacidade financeira e normas de contratação pública, entre outros.""","{""a"": ""Respeito pelos direitos fundamentais da União Europeia, igualdade de género, não discriminação e acessibilidade conforme o regulamento (UE) n.º 2021/1060"", ""b"": ""Adoção de mecanismos para aplicação da Convenção das Nações Unidas sobre os Direitos das Pessoas com Deficiência e tratamento de queixas"", ""c"": ""Contribuição para o desenvolvimento sustentável, conciliando crescimento económico, proteção ambiental e justiça social"", ""d"": ""Preservação, proteção e melhoria da qualidade do ambiente"", ""e"": ""Implementação de mecanismos de salvaguarda e prevenção de conflitos de interesse"", ""f"": ""Entidade legalmente constituída e registada, incluindo no Registo Central de Beneficiário Efetivo (RCBE) quando aplicável"", ""g"": ""Situação regularizada em matéria de restituições de fundos europeus ou compromisso de regularização antes da aprovação"", ""h"": ""Disponibilidade de recursos humanos próprios e meios técnicos e materiais necessários à operação"", ""i"": ""Situação econômico-financeira equilibrada e capacidade de financiamento da operação"", ""j"": ""Entidade formadora certificada ou contrato com entidade certificada para as ações de formação solicitadas"", ""k"": ""Subcontratação de formação apenas autorizada pela autoridade de gestão em casos excecionais e fundamentados"", ""l"": ""Contrato escrito detalhado para subcontratação de serviços formativos, com faturação que permita associar despesas às atividades cofinanciadas"", ""m"": ""Não impedimento ou condicionamento no acesso a apoios segundo o art.16 do Decreto-Lei n.º 20-A/2023, ou apresentação de garantia idónea"", ""n"": ""Ausência de processo de injunção para recuperação de auxílios ilegais"", ""o"": ""Possuir sistema de contabilidade organizada ou simplificada conforme exigido legalmente"", ""p"": ""Não ter salários em atraso na data de candidatura"", ""q"": ""Não ter condenação por infração muito grave da legislação laboral nos dois anos anteriores à candidatura"", ""r"": ""Operação não concluída ou executada antes da apresentação da candidatura"", ""s"": ""Conformidade da operação com as disposições legais e regulamentares aplicáveis"", ""t"": ""Cumprimento das normas de contratação pública para a execução da operação"", ""u"": ""Início da operação ou condições para o iniciar no prazo máximo de 90 dias após aprovação, salvo motivo fundamentado"", ""v"": ""Outras condições de elegibilidade definidas no Aviso de abertura""}",500000.0,2025-05-30 03:30:00+00,2025-07-31 12:30:00+00,PT2030
971,"INFRAESTRUTURAS HOSPITALARES
","INFRAESTRUTURAS HOSPITALARES
. Objetivo Específico: Acesso aos cuidados de saúde","""O presente Aviso de Concurso apoia a criação, ampliação e modernização de infraestruturas hospitalares na região Centro, com financiamento até 85% via FEDER (dotação indicativa de 10 000 000 €) no âmbito do Programa Regional do Centro 2030. Destina-se a entidades públicas que prestam serviços de saúde e visa reforçar a capacidade de resposta do sistema hospitalar face a desafios epidemiológicos, demográficos e de sustentabilidade ambiental. Os projetos devem cumprir requisitos de eficiência energética, resiliência climática e incorporação de medidas de sustentabilidade ambiental.""","{""location"": ""Região Centro (NUTS II)"", ""applicants"": ""entidades públicas que prestam serviços de saúde"", ""funding_program"": ""Programa Regional do Centro 2021-2027 (CENTRO 2030)"", ""cofinancing_rate"": ""até 85% FEDER"", ""eligible_actions"": ""criação, ampliação ou modernização de infraestruturas hospitalares"", ""application_period"": {""end"": ""01/08/2025"", ""start"": ""01/07/2025""}}",10000000.0,2025-07-01 10:30:00+00,2025-08-01 12:30:00+00,PT2030
975,Promoção da saúde mental – capacitação de profissionais e voluntários,Promoção da saúde mental – capacitação de profissionais e voluntários. Objetivo Específico: Asilo,"""Declaração sob compromisso de honra em que o beneficiário assegura não estar impedido de aceder a apoios, não se encontrar em processo de insolvência, dispor de recursos humanos, técnicos e materiais próprios, apresentar situação económico-financeira equilibrada, ter capacidade de financiamento e habilitação legal para a operação, não possuir salários em atraso e informar sobre a sua situação face à legislação de contratação pública.""","{""habilitacao_legal"": ""sim"", ""salarios_em_atraso"": ""não"", ""processo_insolvencia"": ""não"", ""capacidade_financiamento"": ""sim"", ""impedimento_acesso_apoios"": ""não"", ""recursos_humanos_proprios"": ""sim"", ""recursos_tecnicos_materiais"": ""sim"", ""situacao_contratacao_publica"": null, ""situacao_economico_financeira"": ""equilibrada""}",500000.0,2025-06-30 11:30:00+00,2025-08-29 12:30:00+00,PT2030
1086,Eficiência energética na Habitação Social,Eficiência energética na Habitação Social. Objetivo Específico: Eficiência energética,"""Esta Nota Técnica esclarece o conceito NZEB20 e a articulação entre o Sistema de Certificação Energética dos Edifícios (SCE) e os incentivos do PRR e outros instrumentos de financiamento, detalhando os requisitos de desempenho energético e os métodos de cálculo aplicáveis. Aplica-se principalmente a edifícios novos e a grandes renovações, definindo critérios de energia primária total e renovável e o procedimento para emissão de pré-certificados e certificados energéticos.""","{""programa"": ""PRR e outros instrumentos de financiamento"", ""tipo_de_edificio"": ""edifícios novos ou sujeitos a grande renovação""}",5000000.0,2025-01-30 11:30:00+00,2025-05-19 12:30:00+00,PT2030
1090,Apoio à Transferência de Conhecimentos entre Cientistas e Pescadores – Região Autónoma dos Açores,Apoio à Transferência de Conhecimentos entre Cientistas e Pescadores – Região Autónoma dos Açores. Objetivo Específico: Atividades de pesca sustentável,"""Aviso de concurso do Programa Mar 2030 para apoiar a transferência de conhecimentos entre cientistas e pescadores na Região Autónoma dos Açores. Tem como objetivo estimular a inovação produtiva e organizacional das empresas de pesca, aprofundar o conhecimento científico e reforçar a resiliência do setor através da adoção de artes de pesca mais seletivas e práticas sustentáveis. O apoio, financiado pelo FEAMPA, cobre até 70 % das despesas elegíveis, com dotação indicativa de 400 000 €.""","{""região"": ""Região Autónoma dos Açores"", ""código_atividade"": ""Classe 0311 (CAE Rev.3), subclasse 03111 – Pesca marítima"", ""entidades_eligíveis"": [""Proprietários ou armadores de navios de pesca registados em portos da Região Autónoma dos Açores"", ""Organizações de pescadores, incluindo organizações de produtores"", ""Entidades do Sistema Científico e Tecnológico dos Açores (SCTA)"", ""Organizações coletivas públicas ou privadas sem fins lucrativos com ações relevantes para o setor da pesca"", ""GAL-Pesca"", ""Departamento do Governo Regional com competências em matéria de mar e pescas""]}",571428.57,2025-01-16 03:30:00+00,2027-04-30 13:30:00+00,PT2030
998,Digitalização da administração pública local (ITI CIM AMAL),Digitalização da administração pública local (ITI CIM AMAL). Objetivo Específico: Colher os benefícios da digitalização,"""Este aviso apoia projetos de digitalização da administração pública local no Algarve, promovendo a disponibilização de serviços públicos eletrónicos e digitais orientados para cidadãos e empresas, com redução de custos de contexto e ganhos de eficiência. Incluem-se operações inovadoras de TIC para reengenharia de processos, interoperabilidade de sistemas e cibersegurança, garantindo acessibilidade para pessoas com deficiência e migrantes.""","{""âmbito"": ""operações de digitalização da administração pública local"", ""área_geográfica"": ""Região NUTS II do Algarve"", ""requisitos_adicionais"": ""cumprimento do DL 49/2024, garantia de acessibilidade física e digital"", ""tipologia_de_operacoes"": ""serviços públicos eletrónicos e digitais, projetos inovadores de TIC, reengenharia de processos internos"", ""entidades_beneficiárias"": ""Autarquias Locais (municípios, sector empresarial local e freguesias) e Comunidade Intermunicipal do Algarve""}",3000000.0,2025-06-03 09:30:00+00,2026-04-30 12:30:00+00,PT2030
1024,Inclusão pela Cultura LISBOA – 3º Aviso,Inclusão pela Cultura LISBOA – 3º Aviso. Objetivo Específico: Inclusão ativa e empregabilidade,"""Aviso do Programa Regional Lisboa 2030 que financia projetos de inclusão social de grupos vulneráveis através de atividades de expressão artística e cultural. Concede subvenções não reembolsáveis, até 40% dos custos elegíveis diretos com pessoal, para promover o acesso, fruição e envolvimento ativo em processos de criação cultural. Destina-se a iniciativas de municípios da Área Metropolitana de Lisboa em parceria com entidades públicas ou privadas sem fins lucrativos.""","{""location"": ""Área Metropolitana de Lisboa (NUTS II)"", ""target_groups"": ""Pessoas em situação muito vulnerável (em risco de exclusão social, com deficiência, minorias étnicas, sem-abrigo, migrantes, refugiados e respetivas famílias)"", ""eligible_partners"": ""Entidades públicas e entidades privadas sem fins lucrativos"", ""eligible_applicants"": ""Municípios da Área Metropolitana de Lisboa""}",2300000.0,2025-05-29 03:30:00+00,2025-09-15 18:29:00+00,PT2030
